"","city_id","consensus_label_majority","probability","pop","city_name","country","n_studies","cluster_name","Region"
"302",306,3,0.405130720661396,0.112,"Al Qurayyat","Saudi Arabia",0,"Urban planning first","Asia"
"303",307,2,0.493576660174486,0.136,"Asosa","Ethiopia",0,"Development first","Africa"
"304",308,2,0.509561110535178,0.077,"Migori","Kenya",0,"Development first","Africa"
"305",309,0,0.817015653389852,0.132,"Kutaisi","Georgia",2,"Mitigation first","Asia"
"306",310,3,0.500208288106517,0.113,"Al Baaj","Iraq",0,"Urban planning first","Asia"
"307",311,3,0.495718450154477,0.101,"Barentu","Eritrea",0,"Urban planning first","Africa"
"308",312,0,0.774457154114345,1.028,"Yerevan","Armenia",11,"Mitigation first","Asia"
"309",314,0,0.759255719976576,0.053,"Zagatala","Azerbaijan",0,"Mitigation first","Asia"
"310",315,0,0.499765580217786,0.203,"Atyrau","Kazakhstan",3,"Mitigation first","Asia"
"311",316,1,0.382303475777155,0.075,NA,"Madagascar",0,"Mega all in","Small Islands"
"312",317,3,0.560229315378032,0.056,"Az Zuhrah","Yemen",0,"Urban planning first","Asia"
"313",319,2,0.485270318270797,0.062,"Tadjoura","Djibouti",0,"Development first","Africa"
"314",320,2,0.553429634344763,0.236,"Fomboni","Comoros",0,"Development first","Small Islands"
"315",321,3,0.402705864775599,0.071,"Saad Al-Abdulla","Kuwait",0,"Urban planning first","Asia"
"316",322,3,0.392567013334797,0.086,"Balkanabat","Turkmenistan",0,"Urban planning first","Asia"
"317",323,0,0.323064900353989,0.055,"Ras Laffan","Qatar",0,"Mitigation first","Asia"
"318",324,0,0.517766413226236,0.081,"Khujayli","Uzbekistan",0,"Mitigation first","Asia"
"319",325,0,0.35856703702846,0.509,"Abu Dhabi","United Arab Emirates",99,"Mitigation first","Asia"
"320",326,3,0.332934610945493,0.089,"Dahariz park","Oman",0,"Urban planning first","Asia"
"321",327,3,0.3466171044477,0.066,"Le Tampon","Réunion",0,"Urban planning first","Asia"
"322",328,0,0.472629838785314,0.131,"Ghurian","Afghanistan",0,"Mitigation first","Asia"
"323",329,0,0.672837040225625,0.076,"Шадобдеҳ","Tajikistan",0,"Mitigation first","Asia"
"324",330,2,0.517494510847409,0.187,"Turbat","Pakistan",0,"Development first","Asia"
"325",331,0,0.781464462148311,0.058,"Suzak","Kyrgyzstan",0,"Mitigation first","Asia"
"326",332,0,0.749741186178337,0.121,"Artush","China",0,"Mitigation first","Asia"
"327",333,2,0.474788031660279,0.057,"Dwarka","India",1,"Development first","Asia"
"328",334,0,0.418736055307478,0.387,"Laksmipur","Nepal",0,"Mitigation first","Asia"
"329",335,2,0.612464895235764,0.057,"Puttalam","Sri Lanka",0,"Development first","Asia"
"330",336,2,0.843098376127519,0.144,"Panchagarh","Bangladesh",0,"Development first","Asia"
"331",337,0,0.536168817035427,1.634,"Ulaanbaatar","Mongolia",58,"Mitigation first","Asia"
"332",338,2,0.590091759102729,0.186,"Kalay","Myanmar",0,"Development first","Asia"
"333",339,2,0.644696535727563,0.069,"Sigli","Indonesia",0,"Development first","Asia"
"334",340,3,0.497606118626901,0.081,"Lamphun","Thailand",0,"Urban planning first","Asia"
"335",341,3,0.421191237250746,0.075,"Lào Cai","Vietnam",2,"Urban planning first","Asia"
"336",342,2,0.616421506828134,0.166,"Vientiane","Laos",4,"Development first","Asia"
"337",343,2,0.733660191642174,0.248,"Alor Setar","Malaysia",2,"Development first","Asia"
"338",344,0,0.36150098608194,0.058,"Khum Pech Chenda","Cambodia",0,"Mitigation first","Asia"
"339",345,1,0.43106630160321,0.96,"Sembawang","Singapore",0,"Mega all in","Asia"
"340",346,0,0.433992627890992,0.089,"Rockingham","Australia",1,"Mitigation first","Australasia"
"341",347,0,0.876879009991775,0.101,"락원1동","North Korea",0,"Mitigation first","Asia"
"342",348,1,0.355790275529312,22.262,"Seoul","South Korea",603,"Mega all in","Asia"
"343",349,1,0.41477444568891,0.438,"Zhanghua City","Taiwan",0,"Mega all in","Asia"
"344",350,1,0.370259270706799,0.069,"Lambak","Brunei",0,"Mega all in","Asia"
"345",351,0,0.462368455735278,1.931,"Sapporo","Japan",52,"Mitigation first","Asia"
"346",352,2,0.75632013400331,0.106,"Vigan","Philippines",0,"Development first","Asia"
"347",353,0,0.423792420817935,0.278,"Christchurch","New Zealand",76,"Mitigation first","Australasia"
"348",354,0,0.393115560303972,0.071,"Tari","Papua New Guinea",0,"Mitigation first","Asia"
"349",355,2,0.447511538922456,0.243,"Suva","Fiji",5,"Development first","Small Islands"
"350",356,0,0.505890112032035,0.052,"Mililani","United States",0,"Mitigation first","Small Islands"
"351",357,0,0.413011654357955,0.268,"Ensenada","México",9,"Mitigation first","North America"
"352",358,0,0.40575765974481,2.198,"Vancouver","Canada",227,"Mitigation first","North America"
"353",359,0,0.328592470671101,0.116,"San Pedro Sacatepéquez [San Marcos]","Guatemala",0,"Mitigation first","South America"
"354",360,2,0.672809224287823,0.065,"Chalchuapa","El Salvador",0,"Development first","South America"
"355",361,2,0.417356823857284,0.078,"Siguatepeque","Honduras",0,"Development first","South America"
"356",362,2,0.571722468051607,1.436,"Managua","Nicaragua",0,"Development first","South America"
"357",363,1,0.420091976141938,2.273,"San José","Costa Rica",0,"Mega all in","South America"
"358",364,3,0.486007941691735,0.209,"Sullana","Peru",2,"Urban planning first","South America"
"359",365,3,0.542582300338481,0.227,"Portoviejo","Ecuador",6,"Urban planning first","South America"
"360",366,2,0.44418705772214,0.165,"La Chorrera","Panama",0,"Development first","South America"
"361",367,3,0.314930092612957,1.633,"Havana","Cuba",36,"Urban planning first","Small Islands"
"362",368,0,0.640352962412166,0.117,"Ipiales","Colombia",0,"Mitigation first","South America"
"363",369,2,0.594634874428905,0.075,"May Pen","Jamaica",0,"Development first","Small Islands"
"364",370,3,0.492136483632788,0.073,"Rubio","Venezuela",0,"Urban planning first","South America"
"365",371,2,0.52029037951123,0.149,"Petit-Goâve","Haiti",0,"Development first","Small Islands"
"366",372,3,0.381310552839774,0.069,"Mao","Dominican Republic",0,"Urban planning first","Small Islands"
"367",373,0,0.428132310197603,0.365,"Antofagasta","Chile",12,"Mitigation first","South America"
"368",374,2,0.590566533369945,0.081,"Riberalta","Bolivia",2,"Development first","South America"
"369",375,2,0.740173518606546,0.058,"Tefé","Brazil",0,"Development first","South America"
"370",376,3,0.385776116841545,0.09,"Caguas","Puerto Rico",2,"Urban planning first","Small Islands"
"371",377,0,0.679846309374072,0.279,"San Salvador de Jujuy","Argentina",0,"Mitigation first","South America"
"372",378,0,0.332684676779306,0.131,"Chaguanas","Trinidad and Tobago",0,"Mitigation first","Small Islands"
"373",379,0,0.347406765286635,0.127,"Pedro Juan Caballero","Paraguay",0,"Mitigation first","South America"
"374",380,0,0.443524732891508,0.051,"Tacuarembó","Uruguay",1,"Mitigation first","South America"
"375",381,3,0.453175928469557,0.483,"Thiès","Senegal",0,"Urban planning first","Africa"
"376",382,0,0.557382002305412,0.365,"Santa Cruz de Tenerife","Spain",0,"Mitigation first","Europe"
"377",383,2,0.474198858667782,0.086,"Gabu","Guinea-Bissau",0,"Development first","Africa"
"378",384,2,0.532146817103661,0.064,"Basse Santa Su","Gambia",0,"Development first","Africa"
"379",385,2,0.565239005311465,0.086,"Sangarédi","Guinea",0,"Development first","Africa"
"380",386,2,0.534892685458226,0.061,"Kaédi","Mauritania",3,"Development first","Africa"
"381",387,2,0.758040074023349,0.076,"Kambia","Sierra Leone",1,"Development first","Africa"
"382",389,2,0.759185614542913,0.055,"Harbel City","Liberia",0,"Development first","Africa"
"383",390,3,0.447125369950323,0.085,"Tiznit","Morocco",1,"Urban planning first","Africa"
"384",391,1,0.307491707982698,3.961,"Bamako","Mali",13,"Mega all in","Africa"
"385",392,0,0.534376753392463,0.219,"Almada","Portugal",6,"Mitigation first","Europe"
"386",393,2,0.578044607365084,0.082,"Guiglo","Côte d'Ivoire",0,"Development first","Africa"
"387",394,0,0.429382838929827,1.125,"Dublin","Ireland",119,"Mitigation first","Europe"
"388",395,3,0.43168117424958,1.297,"Bobo-Dioulasso","Burkina Faso",6,"Urban planning first","Africa"
"389",396,0,0.64770688714917,0.062,"Bangor","United Kingdom",0,"Mitigation first","Europe"
"390",397,2,0.519408462607002,0.081,"Wa","Ghana",0,"Development first","Africa"
"391",398,0,0.590858590947602,0.056,"Saint-Brieuc","France",0,"Mitigation first","Europe"
"392",399,3,0.445472613206467,0.052,"Remchi","Algeria",0,"Urban planning first","Africa"
"393",400,2,0.519935072191794,0.056,"Mango","Togo",0,"Development first","Africa"
"394",401,2,0.536869424386964,0.158,"Djougou","Benin",1,"Development first","Africa"
"395",402,2,0.474148111038051,0.066,"Torodi","Niger",0,"Development first","Africa"
"396",403,0,0.566407010755118,0.067,"Bruges","Belgium",3,"Mitigation first","Europe"
"397",404,2,0.733320752997803,0.068,"Oja Odan","Nigeria",0,"Development first","Africa"
"398",405,0,0.569598303699644,0.06,"Bergen op Zoom","Netherlands",0,"Mitigation first","Europe"
"399",406,0,0.527401990350242,0.206,"Stavanger","Norway",26,"Mitigation first","Europe"
"400",407,0,0.476569993015862,0.219,"Krefeld","Germany",2,"Mitigation first","Europe"
"401",408,0,0.547952044027222,0.052,"Neuchâtel","Switzerland",2,"Mitigation first","Europe"
"402",409,0,0.521410283160788,0.092,"Novara","Italy",2,"Mitigation first","Europe"
"403",410,0,0.575266389952556,0.147,"Odense","Denmark",21,"Mitigation first","Europe"
"404",411,3,0.506340679932254,0.083,"Kasserine","Tunisia",1,"Urban planning first","Africa"
"405",412,0,0.564177819140519,0.106,"Helsingborg","Sweden",19,"Mitigation first","Europe"
"406",413,2,0.757141694396712,0.085,"Mamfe","Cameroon",0,"Development first","Africa"
"407",414,0,0.344137225944517,0.917,"Libreville","Gabon",6,"Mitigation first","Africa"
"408",415,0,0.433245649640735,0.143,"Salzburg","Austria",19,"Mitigation first","Europe"
"409",416,0,0.556558239385363,0.063,"Kladno","Czechia",1,"Mitigation first","Europe"
"410",417,0,0.610485982770095,0.096,"Gorzów Wielkopolski","Poland",4,"Mitigation first","Europe"
"411",418,0,0.426658021465275,0.084,"Cacongo","Angola",0,"Mitigation first","Africa"
"412",419,0,0.466509487768092,0.644,"Zagreb","Croatia",106,"Mitigation first","Europe"
"413",420,0,0.408191147273571,0.102,"Qabilat alturki","Libya",0,"Mitigation first","Africa"
"414",421,2,0.786853316412866,0.073,"Nsioni","Democratic Republic of the Congo",0,"Development first","Africa"
"415",422,0,0.571946075548853,0.088,"Gyor","Hungary",4,"Mitigation first","Europe"
"416",423,0,0.632249893397286,0.055,"Nitra","Slovakia",13,"Mitigation first","Europe"
"417",424,3,0.359201543114918,1.91,"N'Djamena","Chad",2,"Urban planning first","Africa"
"418",425,0,0.579578134406714,0.154,"Tampere","Finland",10,"Mitigation first","Europe"
"419",426,0,0.697462787768961,0.236,"Sarajevo","Bosnia and Herzegovina",22,"Mitigation first","Europe"
"420",427,0,0.374190908856285,3.191,"Brazzaville","Republic of the Congo",7,"Mitigation first","Africa"
"421",428,2,0.625284747349138,0.05,"Nola","Central African Republic",0,"Development first","Africa"
"422",429,3,0.408508885362728,0.418,"Windhoek","Namibia",21,"Urban planning first","Africa"
"423",430,0,0.747324427971512,0.061,"Zrenjanin","Serbia",2,"Mitigation first","Europe"
"424",431,1,0.390555608990931,4.338,"Cape Town","South Africa",298,"Mega all in","Africa"
"425",432,0,0.798903221669779,0.075,"Vlora","Albania",0,"Mitigation first","Europe"
"426",433,0,0.617970286964046,0.07,"Panevėžys","Lithuania",0,"Mitigation first","Europe"
"427",434,0,0.863695749871953,0.061,"Mitrovica","Kosovo",1,"Mitigation first","Europe"
"428",435,0,0.648817976944457,0.165,"Oradea","Romania",12,"Mitigation first","Europe"
"429",436,0,0.630826929050062,0.403,"Skopje","North Macedonia",13,"Mitigation first","Europe"
"430",437,0,0.663794192566424,0.083,"Drohobych","Ukraine",0,"Mitigation first","Europe"
"431",438,0,0.678926867876961,0.179,"Baranavichy","Belarus",0,"Mitigation first","Europe"
"432",439,0,0.672902056548255,0.119,"Larissa","Greece",7,"Mitigation first","Europe"
"433",440,0,0.655229493776331,0.146,"Pskov","Russia",3,"Mitigation first","Europe"
"434",441,0,0.730906135935305,0.083,"Ruse","Bulgaria",6,"Mitigation first","Europe"
"435",442,0,0.582151280554178,0.451,"Chișinău","Moldova",0,"Mitigation first","Europe"
"436",443,0,0.818967212319521,0.053,"Kırklareli","Turkey",4,"Mitigation first","Europe"
"437",444,2,0.522053307855217,0.087,"Garsila","Sudan",0,"Development first","Africa"
"438",445,3,0.420433199281932,0.062,"Lobatse","Botswana",0,"Urban planning first","Africa"
"439",446,3,0.546342519099244,0.208,"Livingstone","Zambia",2,"Urban planning first","Africa"
"440",447,3,0.417372567042001,0.41,"Al Wadi","Egypt",0,"Urban planning first","Africa"
"441",448,3,0.592762874668142,0.065,"Gweru","Zimbabwe",8,"Urban planning first","Africa"
"442",449,3,0.65334330571775,0.057,"Bubanza","Burundi",0,"Urban planning first","Africa"
"443",450,0,0.472179922429492,0.195,"Strovolos [Nicosia]","Cyprus",2,"Mitigation first","Europe"
"444",451,2,0.492951875280574,0.076,"Rumbek","South Sudan",0,"Development first","Africa"
"445",452,2,0.536073630960556,0.065,"Muhanga","Rwanda",0,"Development first","Africa"
"446",453,2,0.540442990279752,0.056,"Fort Portal","Uganda",0,"Development first","Africa"
"447",454,3,0.613676600546425,0.129,"Mumigunga","Tanzania",0,"Urban planning first","Africa"
"448",455,2,0.500426687232944,0.05,"Chókwè","Mozambique",1,"Development first","Africa"
"449",456,3,0.432712960288425,1.061,"Gaza","Palestine",19,"Urban planning first","Asia"
"450",457,1,0.409245026701969,2.628,"Tel Aviv","Israel",38,"Mega all in","Asia"
"451",458,0,0.692267547402229,1.538,"Beirut","Lebanon",41,"Mitigation first","Asia"
"452",459,3,0.531013973758196,0.086,"Baniyas","Syria",0,"Urban planning first","Asia"
"453",460,3,0.480145953037057,0.075,"Ajloun","Jordan",1,"Urban planning first","Asia"
"454",461,0,0.389376625289872,1.019,"Lilongwe","Malawi",0,"Mitigation first","Africa"
"455",462,2,0.390230213389487,0.105,"Gambela","Ethiopia",0,"Development first","Africa"
"456",463,2,0.526155494399276,0.098,"Bungoma","Kenya",1,"Development first","Africa"
"457",464,3,0.574522424487066,0.124,"Yanbu`","Saudi Arabia",0,"Urban planning first","Asia"
"458",465,3,0.509550822953103,0.055,"Sinjar","Iraq",0,"Urban planning first","Asia"
"459",467,0,0.641428242873478,0.988,"Tbilisi","Georgia",13,"Mitigation first","Asia"
"460",468,0,0.750451732179976,0.259,"Qaraziadin","Iran",0,"Mitigation first","Asia"
"461",469,0,0.665060870315342,0.4,"Ganja","Azerbaijan",3,"Mitigation first","Asia"
"462",470,1,0.283467727504502,0.061,"Andatabo","Madagascar",0,"Mega all in","Small Islands"
"463",471,0,0.572521780191179,0.26,"Aktau","Kazakhstan",3,"Mitigation first","Asia"
"464",472,3,0.471949199943699,0.777,"Hodeidah","Yemen",4,"Urban planning first","Asia"
"465",473,3,0.481270753984896,0.147,"Bardera","Somalia",0,"Urban planning first","Africa"
"466",474,3,0.484043368992337,0.735,"Djibouti","Djibouti",7,"Urban planning first","Africa"
"467",475,1,0.437022934908919,3.703,"Kuwait City","Kuwait",20,"Mega all in","Asia"
"468",476,3,0.417486815043798,0.058,"Gyzylarbat","Turkmenistan",0,"Urban planning first","Asia"
"469",477,1,0.397101453125853,0.066,"Al Khor","Qatar",0,"Mega all in","Asia"
"470",478,0,0.553117686029433,0.056,"Chimbay","Uzbekistan",0,"Mitigation first","Asia"
"471",479,1,0.371637048843434,0.271,"ICAD I","United Arab Emirates",0,"Mega all in","Asia"
"472",480,0,0.431888825764957,0.051,"Al-Buraimi","Oman",0,"Mitigation first","Asia"
"473",481,3,0.473142692130774,0.19,"Saint-Denis","Réunion",0,"Urban planning first","Asia"
"474",482,0,0.444087572476912,0.07,"Qarabāg","Afghanistan",0,"Mitigation first","Asia"
"475",483,0,0.742981033603521,0.066,"Ghonchi","Tajikistan",0,"Mitigation first","Asia"
"476",484,3,0.652074836700649,0.103,"Qila Khudabadan","Pakistan",0,"Urban planning first","Asia"
"477",485,0,0.879065925929144,0.123,"Jalal-Abad","Kyrgyzstan",1,"Mitigation first","Asia"
"478",486,0,0.89159108689768,0.056,"Yengisar","China",0,"Mitigation first","Asia"
"479",487,3,0.498343803618214,0.06,"Mithapur","India",0,"Urban planning first","Europe"
"480",488,2,0.397289061283678,0.165,"Banjariya","Nepal",0,"Development first","Asia"
"481",489,2,0.743857963108005,0.07,"Wennappuwa","Sri Lanka",0,"Development first","Asia"
"482",490,2,0.859542026500307,0.054,"Pirganj","Bangladesh",0,"Development first","Asia"
"483",491,2,0.796271852510359,0.098,"Sittwe","Myanmar",0,"Development first","Asia"
"484",492,2,0.758328426499697,0.054,"Meulaboh","Indonesia",0,"Development first","Asia"
"485",493,2,0.678415166045183,0.122,"Chiang Rai","Thailand",2,"Development first","Asia"
"486",494,3,0.43037016915308,0.062,"Sơn La","Vietnam",0,"Urban planning first","Asia"
"487",495,0,0.357456119575664,0.498,"Bukit Mertajam","Malaysia",0,"Mitigation first","Asia"
"488",496,2,0.458471432873558,0.152,"Poipet","Cambodia",0,"Development first","Asia"
"489",497,2,0.670766127686277,0.098,"Pakse","Laos",0,"Development first","Asia"
"490",498,0,0.345558663811761,1.357,"Perth","Australia",151,"Mitigation first","Australasia"
"491",499,0,0.713976592261571,0.073,"Ryongampho-rodongjagu","North Korea",0,"Mitigation first","Asia"
"492",500,0,0.562356257593728,0.072,"Paju","South Korea",1,"Mitigation first","Asia"
"493",501,1,0.44359985503852,0.713,"Hsinchu","Taiwan",4,"Mega all in","Asia"
"494",502,0,0.586884643875432,0.065,"Karatsu","Japan",0,"Mitigation first","Asia"
"495",503,2,0.779875577925686,0.124,"San Fernando","Philippines",0,"Development first","Asia"
"496",504,0,0.394705936760459,0.126,"Mendi","Papua New Guinea",0,"Mitigation first","Asia"
"497",505,0,0.422595429214058,0.154,"Wellington","New Zealand",95,"Mitigation first","Australasia"
"498",506,0,0.550806348789175,0.052,"Kahului","United States",0,"Mitigation first","Small Islands"
